0,SizeRank,RegionName,RegionType,StateName,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022
394393,252,"Bloomington, IN",Msa,IN,184846,186393,187445,188909,190122,191400,192858,194252,195681,196551,197552,198005,198853,199803,201239,202894,204193,205552,206588,207661,208635,209816,210860,212073,212865,213576,213950,214897,216137,217402,218698,220211,222435,224923,227725,230269,232820,235128,237578,240176,243387,246457,249393,251846,254627,257430,260771,264654,268796,273604,277551,280879
395007,253,"Pueblo, CO",Msa,CO,166299,167822,169348,170717,172539,173703,175239,176706,178621,180320,182235,184350,186407,188077,189343,190698,191954,193557,194806,195291,195880,196588,198048,199212,200792,202840,204651,206419,207948,210136,212322,214723,217052,219724,222584,225475,228210,231558,235761,240231,244677,250714,257118,264555,270504,277325,282473,287780,292262,297014,301849,306597
394386,254,"Billings, MT",Msa,MT,251662,251773,251221,251714,252312,253907,255016,255145,255217,256165,257983,259632,262208,263791,265874,266010,265278,264952,263674,265276,264867,265062,264198,265602,268176,269871,271743,273822,276725,274391,272949,271948,277020,283309,285532,289393,291013,296531,298160,300118,302151,305591,310909,317180,323336,328181,332243,336350,340360,344443,349456,356134
394406,255,"Bowling Green, KY",Msa,KY,156741,157452,157821,158445,159013,159879,160816,161570,162013,162414,162806,163589,164151,165154,165741,166733,167449,168205,168844,169314,170089,170812,171396,171745,171774,171847,172017,172266,172452,172455,172897,,168031,165069,,166457,167870,169276,171658,174009,176173,178015,180195,182617,186079,189257,192901,198485,203616,207571,207884,208505
394380,256,"Bend, OR",Msa,OR,393534,398103,398616,399708,401323,402789,404563,405152,407292,411357,416760,419597,421816,421265,424454,424078,424677,423730,424405,426997,428925,431094,433052,435602,438370,443280,447146,451818,451688,451263,448921,451853,456790,466047,476254,489892,501015,512247,523458,539523,558992,581110,606057,626658,644379,655906,664162,667490,671886,677531,687862,700693
394306,257,"Albany, GA",Msa,GA,105558,106162,106728,107181,107632,107949,108246,108425,108604,108761,109047,109474,109945,110390,110845,111233,111615,112025,112481,112849,113096,113257,,,,111514,111691,111951,112102,112278,112381,112220,112056,112029,112764,113593,115461,117169,119078,120313,121474,122763,123919,125101,126181,127018,127592,130217,132854,136511,137948,139504
395193,258,"Vineland, NJ",Msa,NJ,139926,140311,140319,140773,140847,140847,140593,140722,140783,140829,140805,140716,140029,139512,139047,139703,139922,139888,139087,138582,137625,137446,137132,138442,138781,139575,139222,140312,141912,144181,146407,148917,151112,153715,156385,159980,162910,166016,169059,172955,176295,180773,185766,191094,195156,198099,201140,203412,204896,205283,206484,208938
394917,259,"Niles, MI",Msa,MI,164656,165814,167391,169232,168801,168611,167948,169145,169904,170684,170971,170946,171918,173482,175476,176711,178116,179801,181525,182293,183193,183730,184341,184519,183999,183904,183854,184641,185660,186340,187671,188140,188904,189725,191507,193760,195979,198414,200897,203273,207888,213246,216594,218845,222135,226245,229457,231323,234844,239368,244146,249188
394731,260,"Kahului, HI",Msa,HI,706522,711314,717417,720707,726295,730036,734698,737337,742091,746094,748818,748636,749504,749297,751189,752825,758761,763129,766072,765179,765715,763199,761598,758965,762543,765041,768418,769385,772409,774262,775154,774495,774278,776025,778390,783688,791677,801886,812490,821076,829796,840843,856401,877832,901067,924626,947488,969541,1001098,1032591,1070700,1099515
394946,261,"Ottawa, IL",Msa,IL,109522,109351,109668,110130,110920,111386,111857,112313,112746,113088,113256,113473,113786,114055,114262,114702,115147,115651,116038,,113577,112095,112655,113519,114006,114270,115888,116313,116817,115698,116178,116845,117615,118648,120292,121751,123301,123969,125005,126287,127802,129473,131068,132888,134564,136575,138199,139821,141169,142841,144183,145397
395125,262,"State College, PA",Msa,PA,232206,233040,233559,233948,235600,237911,240369,241659,242819,243792,245123,246671,248357,250107,251030,251001,250776,250969,251772,252830,253275,253842,254030,254283,255046,255717,256810,257375,257900,258457,259031,259906,260785,262394,264139,266333,268440,270617,272332,272959,273521,274590,276906,279943,282349,285010,287287,290206,293404,296412,299901,303818
394359,263,"Bangor, ME",Msa,ME,148043,148855,149580,149830,150099,151136,152458,154009,154589,155108,155262,156019,155989,156470,156107,156366,156627,157205,157819,157781,158291,159466,160528,161075,161345,161728,162578,162635,163554,164287,165452,166824,169238,172658,175780,178601,182126,185742,190817,195365,200556,204724,209245,213823,217529,220084,222027,224415,226357,230434,231993,236690
394314,264,"Alexandria, LA",Msa,LA,153919,153588,152895,151964,151992,152042,152286,152861,153507,154295,154229,152841,151383,150535,150729,150442,149973,149702,149686,149589,149496,148564,148080,147729,148628,148866,148551,148003,148067,148565,149742,150376,150994,149629,148743,148105,148853,149120,149587,149627,150153,150702,152345,154662,157107,158625,159740,161050,160771,160452,160394,162645
394523,265,"Decatur, AL",Msa,AL,124487,124738,124820,125076,125074,125393,125642,126052,126589,127279,128211,129099,129866,130647,131328,132298,133011,133696,133966,134364,134920,135611,136305,136621,136828,136920,137079,137352,138064,139016,140400,142048,144180,146371,148476,149871,151685,153431,155832,158052,160458,162372,164129,165558,167078,169033,171982,175382,178447,181015,183448,185986
394662,266,"Hanford, CA",Msa,CA,216815,216214,216326,217175,218648,220349,222160,223550,224507,225466,227108,228794,231043,231630,231415,231378,232028,232617,231941,231165,230828,231544,232908,235498,237695,240117,242025,244674,245762,246435,247843,251570,255473,258820,261085,263916,267878,271531,274279,276066,278521,282961,288399,293489,298617,302216,306281,310382,314922,319868,324991,331149
394707,267,"Iowa City, IA",Msa,IA,239215,240051,240568,241439,242311,243130,243734,244425,245221,245764,246176,246590,247337,247738,248066,248236,248471,248715,248977,249512,249727,250323,250980,252066,252516,252877,252109,251374,250714,250900,251441,251828,252706,253485,254098,254642,255466,256462,257383,258317,259877,262233,265077,267492,269494,272446,276634,281071,284540,286351,287995,291841
395036,268,"Rocky Mount, NC",Msa,NC,106926,107313,107593,107853,108163,108471,108652,108953,109318,109855,110168,110536,110969,111744,112357,112853,113286,113639,113962,114195,114469,114627,115271,115954,116834,117377,118083,118831,119045,119151,119130,119358,119635,121154,123353,125574,127915,130385,132980,134461,138431,141536,144779,145737,148170,150607,152535,154879,157708,160780,163676,166347
394873,269,"Monroe, MI",Msa,MI,164048,166002,167764,167940,168759,170255,171666,172094,171348,170855,170742,171600,173206,175872,178172,180329,180552,179629,178207,177983,178494,178326,178395,178099,179322,179493,180365,181237,182815,184872,186514,187946,188817,190962,192875,194647,196233,200162,203902,206428,207650,209576,212044,214126,216475,218146,219395,220301,221397,222538,223770,226089
395223,270,"Wichita Falls, TX",Msa,TX,103674,104091,104426,104851,105194,105583,105743,105826,105842,106001,106198,106533,106868,107168,107477,107813,108226,108474,108708,108900,109226,,,,,106191,106642,107072,105553,104569,104015,105699,107408,109421,111139,112462,114478,116408,118495,119704,121440,123849,126607,129243,131286,133333,135552,138439,141196,143703,145750,147025
394428,271,"Burlington, NC",Msa,NC,,,,,,,,,,,,,159128,159490,160423,161758,163289,164378,165640,166522,167325,168425,169538,170402,170254,170026,169936,170854,171159,171415,171583,173039,174764,176637,178562,180914,184086,186823,189864,191932,196087,199008,204800,210034,216410,220163,225015,231082,237140,243466,249080,255293
394814,272,"Madera, CA",Msa,CA,262549,265074,267138,268907,269764,271618,272716,273491,273924,275151,276386,276780,277363,277590,277353,277034,277933,279485,280214,280916,282273,283835,285759,288143,291191,293305,294071,294648,295087,296969,299455,302720,306260,309877,312584,313683,314719,317178,322249,328138,333926,340651,349467,359080,367555,373745,380677,387812,395170,401519,406447,411312
394723,273,"Jefferson City, MO",Msa,MO,146934,147456,148474,149794,151387,152608,153622,154334,154866,155433,155752,156247,156845,157845,158692,159447,159718,159866,159684,159561,159409,159437,159962,160496,161127,161216,161811,162336,163001,163584,164316,165927,167733,169358,170578,171699,174105,176672,179055,180727,182289,184333,187205,190413,193274,194987,196466,198693,201698,205228,207697,209834
394453,274,"Chambersburg, PA",Msa,PA,171802,174710,178269,179350,180525,181244,181849,181782,181400,181561,181494,182010,181712,182437,182642,184006,184772,185516,185846,185552,185721,185174,185045,185228,185061,185267,185278,185896,186871,187894,190142,192415,195323,198107,200668,202618,203013,204326,206274,210138,213372,216669,219152,222344,224186,226418,227485,229602,231679,234077,236823,239495
395152,275,"Texarkana, TX",Msa,TX,102035,102394,102820,103272,103513,103913,104283,104627,104944,105381,105942,106278,106480,106654,106945,107410,108008,108495,108818,109084,109469,,,,115971,116069,116087,116182,116312,116486,116605,116565,116646,116774,117595,118236,120036,121650,123723,124726,125938,127233,128576,129751,130684,131411,132013,134538,137185,140528,141838,143381
394563,276,"Elizabethtown, KY",Msa,KY,143941,143884,143798,143890,144759,145802,146860,147632,148093,148282,148625,149354,150146,150793,151379,152000,152760,153357,154063,154655,155340,156255,156612,157246,157463,158039,158353,158940,159974,161089,162146,163136,164723,167235,169366,171095,172712,174508,176566,178479,181719,184637,187525,189660,192424,195382,197739,200138,202010,204479,206662,209160
395000,277,"Pottsville, PA",Msa,PA,77880,77791,77881,78146,78439,78711,78700,78776,78987,79321,79472,79541,79727,79960,79998,79884,79884,80114,80501,81878,83240,84586,84993,85255,85600,85737,85612,85511,85815,86682,87460,88469,89627,91061,92735,94415,95994,97255,99222,101556,104005,105770,108993,111690,114230,116014,117463,119234,120269,122280,124018,125389
395221,278,"Wheeling, OH",Msa,OH,92194,92613,93052,93526,93934,94259,94645,95005,95442,95750,96188,96693,97282,97864,98425,99189,99961,100620,101087,101435,101796,102082,102015,101968,102033,102352,102689,102949,103518,104022,104555,104703,104912,105183,106265,107374,109081,110368,111716,112605,113493,114423,115273,116154,116977,117671,118260,120412,122653,124904,125521,126092
394598,279,"Florence, AL",Msa,AL,111353,111850,112324,112960,113357,113688,113959,114221,114574,114991,115567,116202,116779,117260,117682,118027,118094,118039,117858,117975,118199,118542,119037,119704,120345,120933,121338,121945,122546,122540,122647,122346,123096,123620,125280,126873,129789,131818,134878,136181,137896,139105,141096,142913,144726,146460,148459,151330,154470,158315,160364,162878
394639,280,"Grand Junction, CO",Msa,CO,241195,242829,244421,246924,249434,251238,252363,253543,254806,256384,258596,260713,262188,262833,263880,264533,266171,266875,267880,268605,271041,272515,274338,275182,278058,282113,284968,285568,284662,285218,287083,289009,290900,293528,296349,300167,304212,308661,312906,317861,324612,332824,341544,349719,356685,362805,368770,371812,375400,377137,383438,389524
394493,281,"Concord, NH",Msa,NH,258291,258627,259562,261379,263935,265506,265499,265532,265850,266967,268133,269254,270767,271856,273076,273014,273384,273664,274694,274906,275050,275168,276126,277204,279143,281037,284464,286071,286774,286102,287096,290701,295015,299998,305073,310252,315162,320026,324725,328357,333226,338797,346174,352607,359430,365576,371697,377327,384112,391066,397602,403318
394537,282,"Dothan, AL",Msa,AL,117836,118082,118431,118816,118598,118425,118350,118646,118761,118954,119194,119537,119592,119812,120010,120334,120614,120775,121028,121126,121233,121474,121796,122391,123008,123796,124255,124755,125350,126231,127006,127806,128833,129746,130582,130942,132190,133297,134812,135574,136308,137254,138666,140592,142332,143868,145306,147521,149415,151656,153536,156307
395066,283,"Santa Fe, NM",Msa,NM,339206,339696,339732,342430,343380,344521,344798,346064,348554,351741,355632,359568,364643,369624,372834,374718,378010,382319,384619,385973,387096,389458,391112,391944,391826,391857,392783,393491,394145,394753,396067,398922,401742,406050,409827,415094,420482,427514,434449,440699,446069,450963,459154,468509,476880,483732,490062,496216,502380,511674,522715,533816
394727,284,"Johnstown, PA",Msa,PA,75447,75269,75186,75542,77427,77721,77626,75904,75794,75372,75105,74846,74854,74872,74931,75162,75686,76555,78820,80930,82665,82812,82750,80810,79133,77641,78043,78241,78498,80637,82780,84604,84525,84877,86107,86617,87160,87166,88186,89074,89874,90844,91497,92572,93592,94650,95851,98185,100360,101777,101830,101848
395163,285,"Traverse City, MI",Msa,MI,226452,229118,230549,231904,232253,232988,233556,234635,235867,236689,237554,238093,238841,239952,240850,241533,241233,241252,241410,242230,243268,243823,244699,245879,248151,250295,251492,252533,253661,254445,255105,256378,258958,262184,265977,269945,274649,278753,283271,287876,294298,301618,308659,315012,320532,325107,329217,333986,340343,345781,350772,354029
394671,286,"Hattiesburg, MS",Msa,MS,137598,138175,138725,139170,139423,139496,139596,139805,140165,140592,140985,141400,141796,142365,142929,143626,144181,144694,144951,145261,145445,145815,146463,147102,147611,147674,147805,147498,147447,147384,147837,147802,147838,148110,149035,149926,151541,153292,155267,156438,157384,158168,159197,160165,161198,161919,162537,165708,168896,172978,174366,175949
394515,287,"Dalton, GA",Msa,GA,129726,130468,131276,132145,133042,133889,134570,135129,135586,136143,136786,137563,138372,139132,140005,140774,141577,142358,143186,144021,144689,145471,145443,145235,144762,145224,145903,146630,147147,147541,147989,149181,150456,153195,153088,153949,153882,156822,160498,164144,167779,170601,173416,176291,178981,182016,184814,185705,186395,187019,192541,198368
394860,288,"Midland, TX",Msa,TX,232084,233888,236141,238417,240960,243903,245930,248874,252822,257429,262158,266508,269802,272027,273138,273619,274202,275142,276068,276095,276275,276335,275805,274214,273327,273101,272583,271938,270425,268332,266184,265363,264437,264587,264937,266344,266993,265692,264797,263467,264736,266059,268210,270099,272846,275309,278019,279533,280993,283183,284912,287499
394685,289,"Homosassa Springs, FL",Msa,FL,152963,154242,155060,155590,156493,157925,159072,160239,161000,161809,162044,162960,163985,164949,165062,165248,165767,166828,167191,166912,166541,166910,168301,169184,170211,171216,172666,173961,175581,176964,179394,181065,183394,184610,187080,189816,193340,196735,200539,204829,209731,215247,220386,226461,232021,238237,243575,249157,254939,259972,265213,270699
394351,290,"Auburn, AL",Msa,AL,,188521,192415,193593,194681,195534,196137,196925,197980,198976,199907,200865,200809,200937,200826,201987,202951,203864,204527,205104,205891,206883,207416,207490,207419,207742,208807,209879,210831,211343,212046,213314,215138,217493,219859,221828,224487,227022,229617,231398,232691,234516,236133,238825,241203,,236022,236823,,253891,258983,260909
